Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Fwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Avg Fwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_forward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,2250406.5667730556,6,1906.4948824210464,549.6028097616778,34.1933148150525,223.29198539341442,136.71135400151377,1902335.7859890508,317055.96433150844,1026.7235030674244,895017.5886802381,41621.922671789565,0,0,120,4.661759410074809,43.27498375068931,462.002259401478,0,0,0,0,0,0,1.658472551096554,223.29198539341442,101.72819859670025,2.491437434260635,71.60077807728547,6,1906.4948824210464,5442.581250193152,5,15.00260195282894,41081.52607320356,4799.267962954428,61622.28910980534,20540.76303660178,195597.26654430438,27638.582979981802,293395.8998164566,97798.63327215219,BENIGN
3389,1196693.890351693,98,15903.41420504591,385.8336390738672,37.14491500477023,239.5716153768734,103.00116804092883,1078808.3359681922,11008.248326206043,157.5056207070333,17100.56486792806,4006.5576345463282,0,0,1960,33.95757291439772,33.91244852578125,570.9902991610027,0,1,0,0,1,0,0.9243003878353208,239.5716153768734,50.68530333781409,0.9491986287776665,40.19858074622226,98,15903.41420504591,6316.8115866296175,33,30.591047422943788,8171.555130261229,4489.6646742949015,12257.332695391844,4085.7775651306147,77958.56539973035,10578.388323895433,116937.84809959552,38979.28269986517,Brute Force
443,1481688.5504176999,7,1502.2430130531927,595.5850235339543,39.61232116163719,228.3647110013324,62.43344616729185,1563925.2035137971,223417.88621625674,1022.7012420218657,224518.18914508432,33542.38539957119,0,0,140,1.3254768367114305,31.301011652685514,575.8751620416034,0,0,0,1,1,0,0.452574701605331,228.3647110013324,148.1735053714254,2.2950221720139092,52.04369692545135,7,1502.2430130531927,7057.977285398913,7,22.31364248151692,53759.46806112882,7814.176861746486,80639.20209169324,26879.73403056441,129643.89927874107,27493.844053403434,194465.8489181116,64821.949639370534,BENIGN
22,380466.27402583143,643,34121.33154482541,248.5836647048768,34.28219663592975,57.12812251784364,103.31567396474108,353827.3380899813,550.2757979626458,24.23457564587831,943.3317775263869,74.9059690971343,0,0,12860,332.3024105722325,28.51162326970875,60.35306000902178,0,1,1,0,0,0,0.9172425933096738,57.12812251784364,57.91785541298378,1.2033542939080326,5.553702170009716,643,34121.33154482541,8692.665159190637,314,24.567749061100287,37411.34250896469,7187.246675596467,56117.01376344704,18705.671254482346,52124.14678593242,31490.55801445517,78186.22017889863,26062.07339296621,DDoS
80,803947.9487630774,273,29828.688597830034,156.1233954473327,19.064102904114154,144.01374388218437,92.15442695133454,793928.8732052656,2908.1643707152584,62.31920685270854,5753.046297277285,555.5665341522379,0,0,5460,154.38836079556256,34.427836438006665,243.43558178249677,0,1,0,0,0,0,1.199967892786175,144.01374388218437,0.6176014341811893,1.3139871885564687,17.010448618140263,273,29828.688597830034,8022.814763680241,112,19.656807798930057,1970.059065839614,3258.567426604347,2955.088598759421,985.029532919807,18720.65626676446,13056.724333041351,28080.98440014669,9360.32813338223,DoS
3306,2410299.647498828,5,1455.9319154925927,462.2948850790509,29.602291384663864,171.37220872397492,3.5631301997906917,2192637.5170751107,438527.50341502216,1046.604587524932,806449.5784576383,109666.56628273743,0,0,100,3.968678296656271,25.39192503508064,602.8355021181743,0,0,0,0,0,0,0.7538504899696246,171.37220872397492,120.08344243174736,2.232016244685786,75.97185942386295,5,1455.9319154925927,7587.263186707998,5,20.74703176625394,20646.903492585174,4882.557603960086,30970.35523887776,10323.451746292587,151877.90119214417,15749.917033082946,227816.85178821627,75938.95059607209,BENIGN
22,1566188.1848864758,11,4626.637535825532,538.5668726410603,49.25362532881387,199.3290156374395,103.88265443621732,1135106.9116557322,103191.53742324839,1042.0477268903996,124656.77996488361,16955.24264009235,0,0,220,4.706780823107016,23.507118726394715,733.0066386763106,0,0,0,0,1,0,0.7492886714754203,199.3290156374395,81.9739055939343,0.5136775409684922,61.31162040979895,11,4626.637535825532,9743.285421395263,7,20.690701625508762,40516.30457584257,6953.358171136773,60774.45686376386,20258.152287921286,207460.39579961204,10836.878515510867,311190.59369941807,103730.19789980602,BENIGN
3389,2397860.5404402744,9,2038.3298141186751,507.65239104057724,39.965643721475736,165.70269431161188,99.61352078403287,2404506.345275868,267167.3716973187,342.30563181642196,672456.5584122695,63425.009922628065,0,0,180,3.818285272315207,24.858524253781002,543.5172853973545,1,0,0,1,0,0,0.9498241612964955,165.70269431161188,86.44263176470074,2.2846358650275578,43.66887461374522,9,2038.3298141186751,7828.524968369156,6,22.92934031598479,90410.49308212647,2656.9679964221136,135615.7396231897,45205.246541063236,115647.45943418166,21208.261189764635,173471.18915127247,57823.72971709083,BENIGN
23,943617.1359294254,85,18071.599315133142,349.72778050399387,34.24770493716014,156.52888144634144,72.0063245785928,829869.2648981552,9763.167822331237,17.108633846583302,21377.746309342114,1413.759988304748,0,0,1700,33.96728632535594,32.32536272478784,90.35038745678833,0,0,0,0,0,0,1.9125759441948407,156.52888144634144,68.55213447614207,1.5087668913925723,22.139798275878533,85,18071.599315133142,7673.323227799447,41,18.159617690453352,3095.729927435812,3116.042018240988,4643.594891153718,1547.864963717906,173489.06394114677,26810.80750017666,260233.59591172016,86744.53197057339,Brute Force
80,2067309.7181612982,12,4520.177983593881,498.7237591491202,38.03602201212669,357.86922796843476,82.47241801342199,1936219.4153938761,161351.61794948968,1513.8615244524276,494672.1088267118,65558.15662460767,0,0,240,5.0733354466365865,17.506557121587154,518.9272248709539,0,0,0,1,1,0,0.8661740753807318,357.86922796843476,164.38215888176632,3.6489678092046636,72.74264571471193,12,4520.177983593881,7901.690494143061,2,21.400079702647346,51936.77446124627,4087.1957961088115,77905.1616918694,25968.387230623135,244167.70944711444,29580.607915507586,366251.5641706716,122083.85472355722,BENIGN
3306,77946.01187189396,365,3983.3148521292474,123.25010689332888,52.25805439369912,31.082250843542298,105.00452725721382,64679.36241878519,177.203732654206,14.693933217460703,368.22630855344994,31.75777243226168,0,1,7300,226.85302789114746,30.130045407140443,241.99177596449107,1,1,1,0,0,0,1.0053130607648604,31.082250843542298,44.11428128343383,0.3343894060692061,16.921717569909802,365,3983.3148521292474,8923.17293287294,180,29.754588714297604,11194.635248160206,4442.840189460259,16791.95287224031,5597.317624080103,15696.220862211972,18674.40742262532,23544.33129331796,7848.110431105986,PortScan
21,1732485.2728458128,7,1307.5121138878858,455.85298996251197,36.22492034752464,259.3257334830069,130.8232752308691,1367793.5027163588,195399.0718166227,941.066181779896,444516.03844409133,24531.51467282525,0,0,140,4.723659464396964,34.27878102794902,673.3781887241527,0,0,0,1,1,0,0.38780329748961795,259.3257334830069,114.34145600169057,3.1214673394573014,57.04222710433801,7,1307.5121138878858,7494.544677391006,7,16.543717401413833,70028.35999648829,7951.857144088837,105042.53999473243,35014.179998244144,119897.06886821326,31721.445889090115,179845.60330231988,59948.53443410663,BENIGN
53,7184565.412920207,3,2668.8530441444527,2038.9189145014475,40.64850030168491,945.9650826323222,98.88287738762547,6429112.954280361,2143037.651426787,4458.3670730013455,4160684.2912713047,274289.35835182684,1,0,60,0.3161181983067207,35.92013987460537,2359.506909625801,1,0,0,1,1,0,1.8615772939380602,945.9650826323222,390.7744901027981,9.258902908251041,219.64642398685925,3,2668.8530441444527,10710.092385151711,0,22.442717626208584,128853.4034611863,5806.880485020222,193280.10519177944,64426.70173059315,604266.4386545754,26116.428758721,906399.657981863,302133.2193272877,Heartbleed
21,2117215.558241049,11,3599.921589578527,625.8098998719208,50.29917884213628,251.79382033548245,76.17950219526682,1673435.769527688,152130.52450251707,747.3030654398746,283481.931408966,28732.967900380292,1,0,220,5.115853783396249,30.484452499843613,772.4557913940724,0,0,0,0,1,0,1.1695690256144748,251.79382033548245,18.7453017511601,0.2959114456086622,31.551716233884676,11,3599.921589578527,5915.131933410135,2,23.097576496190996,70159.6117764578,5932.009617228344,105239.41766468668,35079.8058882289,276747.4996333584,30523.080246581972,415121.2494500376,138373.7498166792,BENIGN
443,1770261.2400347493,53,15305.275686997875,333.7805279165432,46.00559233360884,267.5424689166172,89.51094683596197,1761973.488827983,33244.78280807515,85.02154462842101,82898.55707848082,4909.442125525877,0,0,1060,22.32674342486549,30.734561980874513,374.28901588675353,0,1,0,0,0,0,0.8534164497740295,267.5424689166172,70.35274370447443,1.7167998448173654,76.60305676095352,53,15305.275686997875,11408.026260931412,28,30.006356107601682,19131.662525166,5735.039129818305,28697.493787749,9565.831262583,141813.77571511499,20613.078705908247,212720.66357267246,70906.88785755749,Web Attack
443,1951470.4370629296,11,2582.0557368367836,288.8715697754948,49.285899229642176,298.97978247149746,69.24031403796991,1731391.4762195116,157399.2251108647,684.076779413989,266677.1497219677,71355.96463285429,0,0,220,4.854995281261576,24.219237873053004,554.7063652080278,1,1,1,0,0,0,1.3776318418400264,298.97978247149746,42.98361510331163,2.387759695826476,38.63069044639639,11,2582.0557368367836,7325.228118332565,5,24.340121388426184,38391.915949333656,8397.27358012888,57587.87392400048,19195.957974666828,171367.39771635144,20849.010461524667,257051.09657452715,85683.69885817572,BENIGN
53,2242561.2794347904,9,2224.0241770900116,415.00618591804414,48.95391616734342,278.49351032521474,20.98797532167,2116395.522057277,235155.05800636412,923.4423214038299,277877.59455915436,36375.52323196389,0,0,180,5.487808258866147,20.327427813255248,553.2409192714148,0,1,0,0,1,0,0.7347391520495881,278.49351032521474,56.64874057464946,1.8700620206121144,29.445141527651813,9,2224.0241770900116,6028.23655591033,3,20.66893482668027,47632.442189152134,4388.675194254107,71448.66328372821,23816.221094576067,166972.17798418604,21818.003061176925,250458.26697627906,83486.08899209302,BENIGN
53,1360955.8186440985,9,2704.5532726680276,580.4598062061151,58.594517516870525,243.31249223471454,70.20524041779257,994141.6715176711,110460.18572418568,1132.59645542294,279167.76429674134,17598.600540091626,1,0,180,2.5123979764259805,38.56507024665864,439.98839138066785,1,0,0,0,0,0,0.7503919124711688,243.31249223471454,12.478664449306152,0.33130922954563413,41.636671881946995,9,2704.5532726680276,7945.480536623734,7,18.51692285597738,65748.07365566175,5618.583860929205,98622.11048349262,32874.036827830874,372758.4087308628,22273.76076083731,559137.6130962942,186379.2043654314,BENIGN
3306,1414455.0071482968,9,3254.363387547417,348.1945800614127,36.62715412739021,278.076744576331,34.878075597821315,1400871.0777521038,155652.34197245596,569.3673734518103,293055.49134088116,22460.9362773443,0,0,180,8.1317938908339,37.215653569968445,536.482675658579,1,0,0,0,1,0,1.7687160733689953,278.076744576331,123.71823395465766,0.6535276013050635,51.99481774101121,9,3254.363387547417,6183.582687213959,8,20.40139827445891,49787.31932049043,3357.459998899717,74680.97898073564,24893.659660245215,112688.80396817467,26916.79198454522,169033.205952262,56344.40198408734,BENIGN
3389,84266.85327821466,391,5883.834734626362,176.67301882478944,47.60194273328917,17.3039683524538,140.04513992220987,78441.00532843346,200.61638191415207,26.73091760375653,317.41993369174827,22.93768120167251,0,0,7820,105.698469163356,8.945292770614195,23.800883388185436,1,1,1,0,1,0,1.6084684933173712,17.3039683524538,7.909931971906417,1.7510808858054088,21.01430161621324,391,5883.834734626362,10868.794437730388,216,22.223708913123016,3426.821325417423,3980.6887255572674,5140.231988126135,1713.4106627087115,2853.568876899133,3293.2214469664104,4280.3533153487,1426.7844384495666,PortScan
23,2508161.6012703497,13,2015.8612261002813,508.1479300326433,40.17326276048765,198.67084306140916,67.61452862081491,2090148.7399599117,160780.6723046086,1055.7430998569369,503165.17893764033,18199.03531817377,0,0,260,4.429345880914973,20.618421105124817,702.3366662318001,0,0,0,0,0,0,0.7307410554177702,198.67084306140916,55.693555782086264,0.5366151145756546,38.603961686725924,13,2015.8612261002813,8536.597790014917,4,19.964883419263483,64801.01745312169,7656.088774292428,97201.52617968254,32400.508726560845,167120.96327132528,23866.019075728527,250681.44490698792,83560.48163566264,BENIGN
21,565390.8861280677,250,28651.724947272945,257.81012043560594,37.4330997884402,141.7142008509304,131.07117759339832,575831.4026696946,2303.3256106787785,37.53494353285764,2817.760457808919,405.27701323069283,0,0,5000,153.64256702178773,26.809990340272975,223.50838952453327,0,1,0,0,1,0,1.694605313876116,141.7142008509304,26.99585744090116,0.09766468826015084,2.7774281046263596,250,28651.724947272945,8886.964227013701,143,18.461759059378483,19328.582549867428,4297.175441259494,28992.873824801143,9664.291274933714,52324.092744675814,28925.14431094033,78486.13911701372,26162.046372337907,DoS
443,1615678.597519267,8,2191.644247927823,380.40746861749324,43.15527877059063,217.64023890313166,120.34983017183885,1416640.9297054578,177080.11621318222,932.8111489938132,159211.63028484967,30581.130459830492,0,0,160,4.602678476711092,22.578366090002294,620.5623580894675,0,0,0,1,0,0,0.8958465550832312,217.64023890313166,112.34578890987211,1.2118226554616558,40.79468387824842,8,2191.644247927823,10534.2200588023,5,20.21193483066203,17479.801772210114,9243.010446831739,26219.70265831517,8739.900886105057,249954.5550960004,45749.491322764516,374931.8326440006,124977.2775480002,BENIGN
21,1045480.9970667483,267,36108.380634704794,320.7938084547194,56.42682002282517,136.59375139417944,126.40038066481445,932663.4794354767,3493.1216458257554,47.97891058611239,4934.683150381966,1252.1532097371753,0,0,5340,96.99892681571181,24.805512572094525,503.9828243462001,0,1,1,0,1,0,1.5726753326447391,136.59375139417944,38.570593928253736,0.001630313185427723,3.74236632151959,267,36108.380634704794,10944.471473083197,137,22.475696341008913,26181.024878051277,5130.282181623651,39271.537317076916,13090.512439025639,3399.8106915507524,31784.693557795923,5099.716037326129,1699.9053457753762,DoS
3389,1883937.1547523213,11,3057.5432075811354,657.119161671924,40.680622965093306,269.00551683287495,20.312870925627514,1420285.0382252731,129116.821656843,746.6565278415381,214333.28779843415,11606.289173084107,0,0,220,7.857795584558152,29.650419799133562,677.512799107472,0,0,0,0,1,0,1.273856550772232,269.00551683287495,120.05476497937451,2.8117895450247925,87.59523137694234,11,3057.5432075811354,8897.225227757333,4,19.712625887185034,63580.14807045855,4877.426480222667,95370.22210568782,31790.074035229274,151152.72245005137,23721.946519776713,226729.08367507707,75576.36122502568,BENIGN
21,723306.3363332673,77,7977.12525437592,358.7361605459698,34.89648859134401,206.7208017962253,97.11774089390661,644379.7725192697,8368.56847427623,171.00263712962595,14685.708171542608,1620.9699610723135,0,0,1540,41.39658234369299,34.63972444251069,430.1429943424787,0,1,0,0,0,0,1.0115728754341653,206.7208017962253,17.069947015279105,1.552739031453817,43.44793723862716,77,7977.12525437592,12050.308386023848,41,22.91764821212368,30082.113911217264,3608.5303471157295,45123.170866825894,15041.056955608632,74117.43134196391,18003.469496982307,111176.14701294586,37058.715670981954,Brute Force
3389,2195748.0186740537,12,3507.28371560558,643.7618912339411,26.12879698682003,160.68226320530366,124.20111626302906,2002887.645575135,166907.30379792792,1334.1087188811985,320271.2504269046,48427.68849375562,1,0,240,5.215504641710776,28.091142585954223,557.941773690397,0,0,0,1,1,0,1.3757981634596854,160.68226320530366,130.61059208335718,2.326963011404529,35.271229848973206,12,3507.28371560558,10165.683130667025,7,23.61196754505845,39009.14760820744,1652.1122246754994,58513.721412311155,19504.57380410372,215375.41438505618,17810.040782068292,323063.1215775843,107687.70719252809,BENIGN
21,820477.2239542122,258,24445.637210099496,132.20130142501733,43.71052574873607,127.5749511292293,87.48293615655636,827708.1553037916,3208.1711445883398,49.254777042432735,6261.97285288105,77.6756440853264,1,0,5160,109.70864391568524,20.39242095722249,283.22472896998755,0,1,0,0,1,0,0.5047372189651709,127.5749511292293,130.96418678842247,1.3219210882706909,41.00186771289472,258,24445.637210099496,11161.478052634977,136,22.453848159805602,26501.358004490103,3978.9705629524383,39752.037006735154,13250.679002245051,55064.55764124194,26260.198537198692,82596.83646186291,27532.27882062097,DoS
3389,2245303.4512279443,7,2035.3534208669685,479.6546765396892,44.75944597253891,197.80210968815965,128.89878500969363,2018893.918705368,288413.4169579097,1097.2716802920572,373322.34255470586,50553.761305373795,1,0,140,7.588201812481994,23.782504782978304,607.0240384350751,0,0,0,0,1,0,0.7939334062126371,197.80210968815965,109.98019918891531,0.3607502096366293,65.42848516238539,7,2035.3534208669685,3991.092429605139,5,15.754007102578203,33302.95438555385,2230.4266390499542,49954.431578330776,16651.477192776925,297950.55922988424,18119.243755485233,446925.8388448263,148975.27961494212,BENIGN
80,1982671.8242935103,12,3866.7024789420107,309.13595310324195,34.21055546405406,257.5726166934661,64.42160120679165,1688074.5943963202,140672.88286636,848.6988386113268,254674.03175644076,40805.431070974686,0,0,240,4.676112840898078,46.402759223969056,510.2360075564219,0,0,0,0,1,0,0.6401147629751839,257.5726166934661,24.067585349265585,2.3330998932694884,32.54022971705719,12,3866.7024789420107,9007.288320694875,2,20.414193537842618,55718.493201611454,3910.5187217980515,83577.73980241719,27859.246600805727,207176.8986511533,16068.222273660414,310765.3479767299,103588.44932557664,BENIGN
23,2281699.4188313736,9,3952.781137015534,623.502296060282,44.935111886688475,334.5229879168183,64.99621229130739,2155755.0766975386,239528.34185528208,768.1430128063699,785571.1692690826,5647.623335808712,0,0,180,5.589161688153939,29.37855774520134,672.1127546932172,0,0,0,0,0,0,0.9326546178505835,334.5229879168183,134.50809659392513,0.027303372191230135,55.21904083778119,9,3952.781137015534,5077.959074767266,8,17.209761975189867,71889.33092190404,8878.44714900991,107833.99638285606,35944.66546095202,221645.41592683736,28315.22303415692,332468.12389025604,110822.70796341868,BENIGN
80,644181.6455614014,243,23539.614627404317,256.24692801018216,35.228862333152776,125.21405073123154,106.77879682298313,572932.8003871351,2357.748149741297,45.16493873862339,4653.573400672732,5.89889745067874,0,0,4860,109.61634758237162,28.15947111560937,387.49879650025105,0,1,0,1,1,0,1.3833294136867693,125.21405073123154,28.507005625530265,1.2318954025871212,26.6770003832567,243,23539.614627404317,6727.148090430992,133,22.49654486923638,39735.40755992726,5140.477933021799,59603.11133989089,19867.70377996363,945.100611597416,15802.485926450354,1417.650917396124,472.550305798708,DoS
3389,310879.6090383342,569,34784.29768821762,156.1477148320438,43.583241750216374,82.35386716062462,13.361600881732002,288610.79547840764,507.22459662286053,10.800850052608872,1200.9487375211766,84.72835334107475,0,0,11380,309.26276018387676,27.783256474236346,29.324859154021524,1,1,1,0,0,0,1.8507395175552674,82.35386716062462,30.783411236079107,1.4800223858891592,18.80385122182672,569,34784.29768821762,10899.691035363781,299,16.27102824267644,51684.79755867554,6421.373532062309,77527.19633801331,25842.39877933777,26090.07011394145,11874.045327367156,39135.105170912175,13045.035056970724,DDoS
53,2259551.498978411,12,4550.617912379188,509.44926997905117,41.698833463283954,156.2611472665371,134.40383522808753,2009786.7699032866,167482.23082527387,1015.7603104764719,384661.32032623724,57360.477803480506,0,0,240,5.231586108915867,25.73980410845259,620.5896559707842,1,0,0,0,0,0,1.1026442334906335,156.2611472665371,12.203323841510894,2.1091689691749633,50.69640203815945,12,4550.617912379188,9627.912133320999,1,16.815402617207027,80536.227975113,6519.450927054656,120804.3419626695,40268.1139875565,139998.005968978,29560.682816057837,209997.00895346698,69999.002984489,BENIGN
53,2719971.5695503308,10,2921.1747062124373,516.1745432966603,46.64614809381517,290.13046783270835,73.40686650905303,1931022.9359516664,193102.29359516664,924.2114593894557,371985.61359690106,31883.53332616454,0,0,200,3.0300198377826018,32.21676113486259,555.0226503557798,0,0,0,0,0,0,1.414271132551408,290.13046783270835,120.89053873917403,1.9693586602759758,56.00897412396962,10,2921.1747062124373,8134.4848617424495,6,17.383101217073786,52281.65144645209,6469.443060661412,78422.47716967814,26140.825723226044,191439.17782302166,10733.565443592588,287158.7667345325,95719.58891151083,BENIGN
3389,560074.6561260825,254,38518.48086343824,273.8749986426111,57.84173085153826,114.23363024834329,63.24229492518283,378794.3116323731,1491.316187529028,45.8004927540145,2585.1048909176684,282.14073925591083,1,0,5080,121.57409158207315,35.64213348532182,102.5174326469529,0,1,0,0,1,0,0.9377875401853752,114.23363024834329,53.44137405113775,2.0172544320867853,14.446677287380872,254,38518.48086343824,9560.516861380082,132,14.994600277707386,6028.9631435918745,4618.261300293808,9043.444715387812,3014.4815717959373,64048.16874588249,12516.168928201716,96072.25311882373,32024.084372941245,DoS
3306,1050013.4372083582,51,17456.066202193455,550.6840786946278,24.78720557706599,291.8774202165205,63.022531601331025,1004120.7605923747,19688.642364556366,63.52333045853652,28586.958158446803,1512.8757851628843,0,0,1020,24.473276863173385,23.962584511294736,631.5451976684834,0,0,0,0,1,0,1.1821890449211756,291.8774202165205,106.06588069682132,0.8768611728336893,36.69796979609797,51,17456.066202193455,4501.674990921115,31,18.221378675310167,47732.200292407135,6064.641714950072,71598.3004386107,23866.100146203567,268071.2610588126,31621.96783791671,402106.8915882189,134035.6305294063,Web Attack
21,1365455.192570094,10,4758.230048188717,566.5100695221238,33.7783839727217,245.73812347374025,76.03172982733342,1254011.2156731978,125401.12156731977,918.1892664865708,262063.50473737024,26991.769027201834,0,0,200,5.678910305638688,30.072422001844124,885.9943480844962,0,0,0,0,0,0,0.8483100382986442,245.73812347374025,134.92210888770467,2.308888227866632,72.67843774739532,10,4758.230048188717,8723.540093847441,3,15.235012578319797,24623.887404494326,5262.941837980891,36935.83110674149,12311.943702247163,240588.99727373547,15196.213215607922,360883.4959106032,120294.49863686773,BENIGN
21,2236670.7556941696,55,8758.946597737744,362.05544881187024,29.496970567273003,190.22179864817946,93.16371350000814,1764873.5641502496,32088.610257277265,115.1477778317153,66581.48653974512,11419.158950209208,1,0,1100,34.52468000336822,36.89973853338786,882.4250846079598,0,0,0,0,1,0,1.026154192202328,190.22179864817946,122.39544297476584,0.0120831762848288,44.895593858050816,55,8758.946597737744,7787.601116682123,25,22.060075481008475,16575.708628362732,8338.31320578139,24863.5629425441,8287.854314181366,123700.62978493309,27730.331650716565,185550.94467739965,61850.314892466544,Web Attack
3306,2117559.9715758325,13,4252.471972400666,638.3811748855609,32.62464722791168,182.80786077168915,6.229036592804704,1987496.3177548647,152884.33213498959,546.7086447069091,233653.64728673047,40776.427717579216,1,0,260,6.151588873659324,34.28415473499197,680.7351404217127,0,0,0,0,1,0,1.981476026979839,182.80786077168915,67.73002056117387,1.267252922560211,45.061286872198664,13,4252.471972400666,4085.772156797665,7,23.530969809826704,48055.282645437146,843.352560072185,72082.92396815572,24027.641322718573,184452.55019176588,41028.960958561525,276678.8252876488,92226.27509588294,BENIGN
21,565824.115873751,229,19341.921774654285,126.30156142173807,34.18996092481357,294.1020740030337,100.68910968706047,445326.8341533047,1944.6586644249114,33.361636223756896,2826.975581417732,514.2814694488111,0,0,4580,162.11206142455825,32.06675383973623,267.9627671614504,0,1,1,0,0,0,0.7834117547931555,294.1020740030337,108.75371349772067,0.422598571726289,11.60646151575784,229,19341.921774654285,5605.346825927838,117,15.15598238720274,16000.94726659988,8075.406573873312,24001.420899899822,8000.47363329994,140224.85229031678,16703.8873776866,210337.27843547516,70112.42614515839,DoS
8080,551067.4450954085,237,31676.66853460349,256.97277460082694,37.168679623810135,43.81488697178899,94.12632574631013,559029.9817565815,2358.7762943315674,69.41607356403895,6522.218064864573,383.41642179429346,0,0,4740,63.69236587528295,26.048445582193303,517.0846932297563,0,1,1,0,1,0,0.797703410995426,43.81488697178899,75.1297583506548,0.3220878561930422,46.27854391118849,237,31676.66853460349,5248.493429722309,124,18.041973723392523,9453.264857961454,3481.0209963712596,14179.897286942181,4726.632428980727,153633.72594169612,32757.018688117794,230450.5889125442,76816.86297084806,DoS
80,2152217.761406908,10,2522.7149386277447,529.567984468733,39.09686650702087,247.14651340537114,59.9343038176919,1685493.8260390935,168549.38260390935,1115.465642057493,409067.2598439128,62385.738644469406,1,0,200,5.047287216015284,24.256831493300766,391.12276762567,0,0,0,0,1,0,0.96085489156446,247.14651340537114,71.63482858447452,4.502681487928021,97.79513424919693,10,2522.7149386277447,9570.738218803926,5,19.421577426245598,58012.60140446847,2311.4732775127063,87018.9021067027,29006.300702234235,228686.51680765176,18353.774535449083,343029.77521147765,114343.25840382588,BENIGN
53,2105267.335394623,15,3698.6432948811753,466.7623358167837,7.443899654044365,248.92863702955682,116.42777562326526,1969265.2175086203,131284.34783390802,1132.1870127263599,318662.29210505105,12267.920583596377,0,0,300,2.3993855596848475,27.80746357242943,593.7147611467403,0,0,0,0,1,0,1.348753839383781,248.92863702955682,115.0894378663167,2.7504588066357356,16.019196524852404,15,3698.6432948811753,6032.3498861376775,6,19.85569721459525,47383.744750019294,3002.531072936904,71075.61712502895,23691.872375009647,188661.8711881919,23219.47115308557,282992.80678228784,94330.93559409595,BENIGN
21,62188.15182554004,421,7276.171100023347,152.65521939255183,31.719727950509103,51.08041776601683,60.569655638704205,56526.50751990214,134.26723876461315,13.42455387802134,235.73736033214462,14.744790953402294,0,0,8420,143.01467326967813,25.994487622122136,89.30194454575877,0,1,1,0,0,0,0.8122621473815695,51.08041776601683,36.06346900856511,0.016542471288323687,16.037630148248123,421,7276.171100023347,11251.314646420078,197,26.707007671652498,368.5531693410012,6335.167628695136,552.8297540115018,184.2765846705006,44345.77553013666,22412.139111142515,66518.663295205,22172.88776506833,PortScan
22,2162425.8292555227,13,4157.05529867021,602.002762862038,45.41035382267932,330.53073609498915,136.6955490550552,1834915.9013492942,141147.37702686878,925.2420844161765,245588.37459618176,20922.56686306769,0,0,260,6.9629621240228685,27.020463635759995,686.6174986380299,0,0,0,0,1,0,0.7232277396808242,330.53073609498915,155.92783849349064,0.9399018027982384,65.32835962813616,13,4157.05529867021,7309.277883193862,8,17.040655443369428,56666.40410286104,6063.371058706974,84999.60615429156,28333.20205143052,167908.92192857602,33382.788114042414,251863.38289286403,83954.46096428801,BENIGN
21,1749690.9270056733,7,1251.2628565570108,618.6872921260762,32.63387331095867,170.5163625729718,92.69566807734448,1594215.911579795,227745.130225685,859.1781747767783,428199.8260595858,25792.138344110455,1,0,140,3.1016080471866134,33.13783994596673,440.49115781413576,1,0,0,0,1,0,1.1887488713340248,170.5163625729718,84.775027451874,1.5307208315351195,31.788614260565303,7,1251.2628565570108,9161.85470853182,3,20.970767477719143,31410.459347975095,2309.9123224125415,47115.689021962644,15705.229673987547,253214.6971749575,24427.38539169363,379822.04576243623,126607.34858747874,BENIGN
3306,1860389.540394158,11,2685.5609093052435,404.8675498928165,29.67339890549227,269.26690111065466,59.78940309520161,1956146.1788102437,177831.47080093125,1261.474142965595,365631.670382748,48148.08723327348,0,0,220,3.028027249451087,29.998499496181516,627.6731380877001,0,0,0,0,0,0,1.1689831276203617,269.26690111065466,41.3039885845831,1.3421021090099057,32.35756278770992,11,2685.5609093052435,7597.215269527457,4,24.545180375820042,46734.58582087021,4205.354451332216,70101.87873130532,23367.292910435106,241150.9026318744,14286.679531557074,361726.3539478116,120575.4513159372,BENIGN
3389,291774.0845229016,593,47584.03560999114,193.23032695626796,34.00662223176984,20.623808469792085,95.67016957112807,269363.4633808598,454.2385554483302,17.313586347737996,980.1450600841971,128.35070205760786,0,0,11860,67.63616232234793,36.1892370535903,53.25910511759247,0,1,1,0,0,0,0.4084303752177132,20.623808469792085,64.00140928126783,1.0474151987303313,32.824086191079,593,47584.03560999114,10731.187311007045,298,20.865690110172263,26540.394803787767,2337.622898762837,39810.59220568165,13270.197401893884,122573.54343440525,27055.64108515912,183860.31515160788,61286.771717202624,DDoS
